bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 2,86,4,27070,25690,"postSellOffer(methanol, 30000.0, 10.0-12.0)",0.00,250108.97,-250108.97,7
Бот 1,87,1,21439,24975,"sellToSystem(iron-ore, 18546.61)",1376136.97,783.31,1375353.66,5
Бот 1,87,2,21439,24975,"sellToSystem(coke, 899.25)",1376136.97,783.31,1375353.66,5
Бот 1,87,3,21439,24975,"sellToSystem(coal-tar, 5801.08)",1376136.97,783.31,1375353.66,5
Бот 1,87,4,21439,24975,"sellToSystem(quicklime, 17042.8)",1376136.97,783.31,1375353.66,5
Бот 2,87,1,21993,25740,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 1)",0.00,328221.79,-328221.79,7
Бот 2,87,2,21993,25740,"setWorkerCount(01M0F3W1WR7FJCEGN7WQFD5260, 1)",0.00,328221.79,-328221.79,7
Бот 2,87,3,21993,25740,"setWorkerCount(01M0F40C0THZSHAHCEWZKJJRDC, 1)",0.00,328221.79,-328221.79,7
Бот 2,87,4,21993,25740,"setWorkerCount(01M0F48HRT3WZ0FSCS7Q90BFSV, 1)",0.00,328221.79,-328221.79,7
Бот 2,87,5,21993,25740,"setWorkerCount(01M0F6510BJR6ZAEK57MH2FW86, 1)",0.00,328221.79,-328221.79,7
Бот 1,88,1,20862,24617,"postSellOffer(iron-ore, 4000.0, 3.40-4.00)",1496907.08,779.39,1496127.69,5
Бот 1,88,2,20862,24617,"postSellOffer(coke, 800.0, 5.30-6.00)",1496907.08,779.39,1496127.69,5
Бот 1,88,3,20862,24617,"postSellOffer(coal-tar, 1200.0, 7.20-8.00)",1496907.08,779.39,1496127.69,5
Бот 1,88,4,20862,24617,"postSellOffer(quicklime, 500.0, 6.20-7.00)",1496907.08,779.39,1496127.69,5
Бот 2,88,1,24058,25806,"postSellOffer(oil, 50000.0, 4.0-5.0)",0.00,411279.62,-411279.62,7
Бот 2,88,2,24058,25806,"setWorkerCount(01M0F3SM4KVDSH9YHTY93877VA, 0)",0.00,411279.62,-411279.62,7
Бот 1,89,1,13647,25430,"setOverhaulRequested(01M0F3VK0JSNTR97D7WX6Z4TJ8, True)",1492420.43,775.49,1491644.93,5
Бот 1,89,2,13647,25430,"setOverhaulRequested(01M0F3VK0KDY3ZFZ6YNT2VEMK2, True)",1492420.43,775.49,1491644.93,5
Бот 2,89,1,23549,25938,"setOverhaulRequested(01M0F3W1WR7FJCEGN7WQFD5260, True)",0.00,501686.65,-501686.65,7
Бот 2,89,2,23549,25938,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 0)",0.00,501686.65,-501686.65,7
Бот 1,90,1,11518,25046,nop,1485566.49,771.62,1484794.88,5
Бот 2,90,1,22013,26200,"setOverhaulRequested(01M0F40C0THZSHAHCEWZKJJRDC, True)",0.00,599263.49,-599263.49,7
Бот 2,90,2,22013,26200,"setWorkerCount(01M0F3SM4KVDSH9YHTY93877VA, 0)",0.00,599263.49,-599263.49,7
