bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 2,88,3,25420,32755,"setOverhaulRequested(01M0ETYDW74QVHEMC95XKWPVHQ, True)",3110648.80,0.00,3110648.80,24
Бот 2,88,4,25420,32755,"setOverhaulRequested(01M0EVX1Z15NFMJ34R0A0FZ9F4, True)",3110648.80,0.00,3110648.80,24
Бот 1,89,1,21519,25660,"sellToSystem(iron-ore, 200000.0)",15182534.06,29098.40,15153435.66,11
Бот 2,89,1,25301,32666,"setOverhaulRequested(01M0ET4JP0QPJC05DMJPHBB855, True)",3068350.94,0.00,3068350.94,24
Бот 2,89,2,25301,32666,"setOverhaulRequested(01M0EV05NG5VQH469Y9ZFQEJ6A, True)",3068350.94,0.00,3068350.94,24
Бот 2,89,3,25301,32666,"setWorkerCount(01M0EWTZPY2CPM32V4T4WMJ1WQ, 1)",3068350.94,0.00,3068350.94,24
Бот 1,90,1,26445,25530,"sellToSystem(iron-ore, 200000.0)",15449771.41,28952.90,15420818.50,11
Бот 1,90,2,26445,25530,"sellToSystem(quicklime, 20000.0)",15449771.41,28952.90,15420818.50,11
Бот 1,90,3,26445,25530,"sellToSystem(fasteners, 5000.0)",15449771.41,28952.90,15420818.50,11
Бот 1,90,4,26445,25530,"sellToSystem(coal-tar, 10000.0)",15449771.41,28952.90,15420818.50,11
Бот 2,90,1,32590,32263,buildFactory(tire-carcass-plant),3013948.11,0.00,3013948.11,25
Бот 2,90,2,32590,32263,"sellToSystem(oil, 50000.0)",3013948.11,0.00,3013948.11,25
Бот 2,90,3,32590,32263,"sellToSystem(pvc-resin, 1000.0)",3013948.11,0.00,3013948.11,25
Бот 2,90,4,32590,32263,"sellToSystem(paint, 200.0)",3013948.11,0.00,3013948.11,25
